symbol,trade_date,open,high,low,close,volume,amount
000531,20230103,6.24,6.32,6.2,6.32,41295.74,25938.039
000531,20230104,6.35,6.4,6.29,6.34,32133.98,20362.345
000531,20230105,6.34,6.42,6.32,6.35,29108.35,18484.78
000531,20230106,6.38,6.45,6.33,6.35,27855.4,17786.168
000531,20230109,6.36,6.43,6.34,6.35,23153.62,14741.32
000531,20230110,6.36,6.37,6.28,6.3,26110.0,16469.788
000531,20230111,6.33,6.35,6.26,6.26,19673.8,12403.322
000531,20230112,6.3,6.3,6.23,6.26,19327.4,12103.661
000531,20230113,6.31,6.31,6.24,6.25,15069.0,9434.036
000531,20230116,6.27,6.35,6.24,6.31,27069.4,17077.927
000531,20230117,6.38,6.4,6.3,6.31,21657.12,13740.034
000531,20230118,6.3,6.34,6.26,6.26,24135.0,15179.511
000531,20230119,6.24,6.31,6.23,6.29,18398.31,11548.362
000531,20230120,6.27,6.39,6.27,6.37,25556.43,16202.072
000531,20230130,6.38,6.46,6.38,6.41,33939.82,21782.94
000531,20230131,6.39,6.47,6.36,6.47,32554.35,20937.017
000531,20230201,6.47,6.5,6.43,6.5,30879.19,19965.182
000531,20230202,6.52,6.53,6.46,6.48,29645.86,19248.847
000531,20230203,6.48,6.49,6.37,6.44,28082.7,18037.025
000531,20230206,6.45,6.56,6.41,6.5,34716.88,22593.937
000531,20230207,6.54,6.54,6.48,6.52,26340.0,17125.35
000531,20230208,6.57,6.58,6.51,6.51,20633.91,13474.853
000531,20230209,6.51,6.53,6.48,6.52,24588.16,16007.587
000531,20230210,6.53,6.65,6.52,6.63,54119.89,35664.717
000531,20230213,6.8,7.0,6.73,6.98,186167.29,128693.015
000531,20230214,6.95,7.02,6.82,6.93,92619.35,64023.74
000531,20230215,6.95,6.99,6.89,6.94,49791.8,34546.533
000531,20230216,6.96,6.97,6.68,6.75,76463.81,52254.368
000531,20230217,6.75,6.87,6.7,6.76,50548.61,34343.656
000531,20230220,6.79,6.81,6.7,6.78,47797.8,32332.806
000531,20230221,6.8,6.87,6.73,6.86,46180.64,31376.677
000531,20230222,6.86,6.95,6.81,6.89,61349.62,42319.551
000531,20230223,6.96,6.97,6.86,6.9,46827.7,32321.529
000531,20230224,6.9,6.94,6.83,6.86,25204.45,17295.487
000531,20230227,6.86,6.87,6.74,6.78,26035.99,17712.913
000531,20230228,6.8,6.85,6.75,6.83,20097.97,13690.302
000531,20230301,6.87,6.87,6.76,6.84,22236.25,15187.733
000531,20230302,6.85,6.88,6.8,6.85,24214.61,16570.316
000531,20230303,6.85,6.93,6.83,6.91,38423.1,26468.196
000531,20230306,6.89,6.94,6.89,6.91,35058.55,24222.936
000531,20230307,6.93,6.93,6.75,6.77,38824.72,26592.346
000531,20230308,6.75,6.82,6.74,6.81,21226.85,14389.542
000531,20230309,6.84,6.85,6.7,6.75,24131.4,16319.253
