symbol,trade_date,open,high,low,close,volume,amount
002714,20230103,48.24,48.35,46.75,47.44,368211.53,1739904.923
002714,20230104,47.4,47.64,46.85,47.46,179014.05,848422.017
002714,20230105,47.75,47.87,46.9,47.71,343076.35,1621977.89
002714,20230106,47.56,48.09,47.18,47.49,217644.44,1035632.436
002714,20230109,47.59,49.09,47.1,48.69,410358.03,1976032.477
002714,20230110,48.6,48.82,47.8,48.29,247948.42,1194358.617
002714,20230111,48.39,48.78,47.84,48.44,228627.52,1105722.83
002714,20230112,48.5,48.86,48.15,48.25,197696.02,958459.36
002714,20230113,48.32,49.84,48.2,49.4,424871.03,2097498.541
002714,20230116,49.8,50.26,49.11,50.0,353316.3,1759614.924
002714,20230117,50.05,50.17,49.09,49.43,264260.7,1306857.635
002714,20230118,49.42,49.42,48.49,48.55,235841.17,1150359.652
002714,20230119,48.55,48.55,47.66,47.99,276709.31,1325506.02
002714,20230120,48.18,48.35,47.92,48.1,196194.06,944057.141
002714,20230130,48.3,48.87,47.81,48.15,447145.14,2164689.034
002714,20230131,49.23,51.39,49.23,49.94,772879.99,3876705.22
002714,20230201,50.01,50.88,50.01,50.5,394576.11,1989280.742
002714,20230202,50.65,50.8,49.8,50.51,309063.48,1553770.161
002714,20230203,50.31,51.29,50.0,50.12,391895.5,1975343.006
002714,20230206,49.6,50.3,49.21,50.3,294212.59,1465945.85
002714,20230207,50.35,50.68,49.5,49.65,289552.14,1445271.105
002714,20230208,49.65,49.79,49.23,49.26,160861.54,794922.854
002714,20230209,49.26,49.56,49.08,49.41,189226.45,932621.243
002714,20230210,49.37,49.72,48.9,49.07,239780.65,1180710.184
002714,20230213,49.39,49.62,48.78,49.19,286579.13,1407812.479
002714,20230214,49.49,50.15,49.2,49.62,337426.4,1674430.095
002714,20230215,49.44,49.49,48.45,48.59,357674.8,1742950.856
002714,20230216,48.55,49.02,47.64,48.07,326026.79,1579586.809
002714,20230217,48.1,48.32,47.9,47.93,193970.02,932364.255
002714,20230220,48.18,48.83,47.68,48.76,274199.78,1324062.597
002714,20230221,48.7,49.83,48.43,49.41,358010.29,1762818.691
002714,20230222,49.4,51.24,49.37,50.9,764868.96,3861109.36
002714,20230223,50.88,51.45,50.18,50.39,339531.51,1720357.428
002714,20230224,50.39,50.5,49.67,49.79,217165.96,1085180.047
002714,20230227,50.0,50.31,49.16,49.31,216791.01,1072481.251
002714,20230228,49.51,49.7,49.2,49.54,236011.71,1167575.862
002714,20230301,49.55,50.21,49.45,50.18,269836.73,1346738.025
002714,20230302,50.11,50.21,49.75,49.93,161062.56,804443.047
002714,20230303,49.93,50.1,49.36,49.76,198183.84,983978.274
002714,20230306,49.44,49.88,49.22,49.59,212620.33,1052849.582
002714,20230307,49.49,49.51,48.38,48.43,272715.63,1332198.716
002714,20230308,48.36,48.37,47.76,48.04,218984.99,1051172.74
002714,20230309,48.3,48.44,47.7,47.87,235268.46,1128302.706
002714,20230310,47.81,47.81,46.86,46.96,283472.76,1335207.459
002714,20230313,46.81,48.1,46.72,47.92,256871.45,1217812.522
002714,20230314,47.99,50.48,47.99,50.4,920000.18,4601017.405
002714,20230315,50.5,51.38,50.15,50.4,483225.36,2446643.228
002714,20230316,50.4,50.4,48.51,48.53,349724.1,1718823.825
002714,20230317,49.04,49.13,47.68,47.96,422645.59,2031057.959
002714,20230320,47.96,48.05,47.12,47.26,325270.78,1540070.583
002714,20230321,47.27,47.62,47.09,47.55,234622.59,1111165.705
002714,20230322,47.7,47.96,47.3,47.51,206221.85,982051.686
002714,20230323,47.25,47.72,47.18,47.47,212061.04,1004470.8
002714,20230324,47.55,47.82,47.24,47.49,184801.9,877839.391
002714,20230327,47.48,48.56,47.18,48.49,370386.7,1780136.054
002714,20230328,48.38,48.95,48.04,48.44,243011.78,1179003.503
002714,20230329,48.5,48.64,47.56,47.67,203539.17,973135.204
002714,20230330,47.7,48.35,47.5,48.12,198387.78,951801.629
002714,20230331,49.71,50.37,48.75,49.0,620921.93,3080036.476
002714,20230403,48.71,50.5,48.5,49.88,529704.36,2648090.154
002714,20230404,49.88,51.6,49.8,50.66,617794.41,3135317.382
002714,20230406,50.39,51.66,49.78,50.18,381086.51,1927450.147
002714,20230407,50.0,50.45,49.38,49.43,229775.09,1143071.315
002714,20230410,49.43,49.94,49.04,49.38,206939.87,1022723.428
002714,20230411,49.45,49.56,48.83,49.1,247552.59,1216407.329
002714,20230412,49.15,49.26,48.39,48.64,236095.21,1148632.253
002714,20230413,48.46,48.84,48.23,48.45,187999.59,911922.843
002714,20230414,48.67,48.7,48.0,48.26,207179.72,999398.4
002714,20230417,48.27,48.68,48.02,48.68,245184.48,1187010.278
002714,20230418,48.67,48.9,48.28,48.48,248741.76,1207303.186
002714,20230419,48.47,48.8,48.08,48.26,292741.99,1413906.52
002714,20230420,48.26,48.54,47.76,48.2,223476.63,1075138.937
002714,20230421,48.3,48.39,47.71,47.77,225718.22,1081877.386
002714,20230424,47.77,47.88,47.01,47.32,251181.65,1189467.646
002714,20230425,47.2,47.74,47.1,47.74,190942.31,905230.64
002714,20230426,47.69,47.82,47.3,47.5,160888.97,763869.577
002714,20230427,47.45,47.68,47.13,47.67,145722.29,689883.242
002714,20230428,48.5,48.6,47.61,47.87,225878.94,1082816.539
002714,20230504,47.73,47.73,46.97,47.09,233577.77,1101432.998
002714,20230505,47.05,47.25,46.24,47.15,263551.4,1232078.262
002714,20230508,47.1,47.1,46.56,46.6,193842.94,905362.95
002714,20230509,46.58,47.18,46.2,46.91,175138.38,817930.48
002714,20230510,46.9,46.9,46.26,46.5,119829.84,557239.507
002714,20230511,46.49,46.9,46.3,46.85,100891.69,470939.744
002714,20230512,46.8,47.25,46.62,46.71,113860.94,533771.708
002714,20230515,46.52,46.6,45.83,46.19,214474.15,989121.016
002714,20230516,46.2,46.45,46.01,46.05,116953.54,540155.364
002714,20230517,46.0,46.2,45.79,45.79,144757.12,664296.91
002714,20230518,45.79,45.85,42.89,42.99,659114.45,2899042.388
002714,20230519,42.46,42.83,41.9,42.73,302595.32,1284130.667
002714,20230522,42.64,43.13,42.45,43.04,213065.98,912800.787
002714,20230523,43.12,43.3,42.88,42.99,200174.95,862745.476
002714,20230524,42.92,43.42,42.32,43.18,179761.83,772033.419
002714,20230525,42.99,43.18,42.51,42.84,130608.58,558791.46
002714,20230526,42.95,42.97,42.51,42.82,85385.36,364521.951
002714,20230529,42.75,43.0,41.0,41.74,302646.95,1261823.846
002714,20230530,41.74,42.15,41.07,41.8,164273.36,681259.136
002714,20230531,41.66,41.66,39.32,40.05,497167.34,1999867.666
002714,20230601,39.83,41.09,39.61,40.36,309980.59,1253344.56
002714,20230602,40.36,40.99,40.32,40.76,162927.94,662844.888
002714,20230605,40.8,40.86,39.91,40.38,156138.3,628020.757
002714,20230606,40.37,40.66,40.1,40.24,134691.16,543875.866
002714,20230607,40.33,40.44,39.9,39.97,118547.13,475226.282
