symbol,trade_date,open,high,low,close,volume,amount
601336,20230103,30.06,30.16,29.27,30.11,117649.83,351329.609
601336,20230104,30.11,31.3,29.91,31.22,172689.8,534273.951
601336,20230105,31.39,32.35,31.3,31.94,213773.72,682199.01
601336,20230106,31.94,32.3,31.73,32.11,172787.83,554022.631
601336,20230109,32.43,32.75,31.8,32.55,132754.8,429739.109
601336,20230110,32.37,32.51,31.68,31.71,115846.47,370230.636
601336,20230111,31.94,32.82,31.7,32.45,122502.53,396597.168
601336,20230112,32.76,32.77,32.03,32.26,77687.93,250661.249
601336,20230113,32.6,33.9,32.22,33.89,174848.26,582731.361
601336,20230116,33.62,34.34,33.27,33.35,224280.14,757747.8
601336,20230117,33.28,33.4,32.76,33.06,94164.85,310444.933
601336,20230118,32.7,33.25,32.65,32.72,87085.21,285678.467
601336,20230119,32.75,33.0,32.52,33.0,67906.84,222740.618
601336,20230120,33.0,33.37,32.81,33.13,60791.88,201230.278
601336,20230130,33.6,33.86,31.62,31.77,224961.47,724086.842
601336,20230131,31.75,32.05,30.85,31.12,225091.98,703538.465
601336,20230201,31.12,31.39,30.78,31.19,116422.79,361271.032
601336,20230202,31.3,31.3,30.59,30.88,107504.36,331354.657
601336,20230203,30.7,30.7,30.21,30.45,112142.29,340392.933
601336,20230206,30.21,30.37,29.9,29.95,102639.0,308079.358
601336,20230207,30.17,30.34,29.9,30.15,103562.91,311919.233
601336,20230208,30.18,30.62,30.02,30.04,98190.57,297534.015
601336,20230209,29.98,30.7,29.9,30.57,97632.3,297380.412
601336,20230210,30.5,30.62,30.17,30.5,63779.69,193816.246
601336,20230213,30.5,30.8,29.81,30.79,101328.08,309436.282
601336,20230214,30.67,31.29,30.67,31.29,96999.89,301022.157
601336,20230215,31.17,31.27,30.66,30.82,74706.06,230732.165
601336,20230216,30.82,31.23,30.23,30.41,107053.45,330465.664
601336,20230217,30.27,31.01,30.25,30.36,78209.52,239933.612
601336,20230220,30.47,31.48,30.39,31.45,129122.82,400730.427
601336,20230221,31.3,31.64,31.05,31.63,73487.07,230577.923
601336,20230222,31.3,31.66,31.25,31.41,58642.49,184367.829
601336,20230223,31.27,31.73,31.19,31.33,57445.33,180274.527
601336,20230224,31.22,31.36,30.77,31.0,55496.09,172010.114
601336,20230227,30.89,31.06,30.59,30.76,41267.07,127174.769
601336,20230228,30.71,31.26,30.61,31.17,56181.13,173799.904
601336,20230301,31.06,32.25,30.97,32.22,139904.75,445445.69
601336,20230302,32.18,32.48,31.98,32.21,59543.6,191933.669
601336,20230303,32.4,32.57,32.0,32.26,65968.93,212951.1
601336,20230306,32.38,32.45,31.64,31.84,85578.0,272818.831
601336,20230307,31.69,32.15,30.93,30.97,94333.21,297222.494
601336,20230308,30.81,30.93,30.52,30.79,45819.66,140706.215
601336,20230309,30.88,30.99,30.46,30.55,47895.1,146807.233
601336,20230310,30.26,30.52,29.82,29.83,66791.9,200839.855
601336,20230313,29.78,30.25,29.72,30.0,66221.95,198065.799
601336,20230314,29.81,29.81,29.13,29.35,59567.05,175264.796
601336,20230315,29.6,29.85,29.55,29.71,38164.49,113410.908
601336,20230316,29.33,29.51,29.12,29.2,52522.06,154005.257
601336,20230317,29.5,30.49,29.5,29.99,86088.27,258374.753
601336,20230320,29.78,30.61,29.6,29.6,73212.43,220530.486
601336,20230321,29.79,30.17,29.56,29.77,56990.23,169686.146
601336,20230322,29.84,30.2,29.8,29.98,54198.44,162513.218
601336,20230323,29.9,30.36,29.68,30.26,52750.56,158732.896
601336,20230324,30.26,30.33,29.6,29.75,60968.07,181772.35
601336,20230327,29.64,29.7,28.92,29.36,81121.78,237203.476
601336,20230328,29.48,29.6,29.16,29.35,42214.89,123813.267
601336,20230329,29.59,29.68,28.92,29.0,61407.51,179036.51
601336,20230330,29.09,29.13,28.42,28.92,68056.49,195529.998
601336,20230331,29.62,30.9,29.36,30.5,197224.14,597923.017
601336,20230403,30.55,31.75,30.5,31.63,188398.6,593263.256
601336,20230404,31.54,31.89,31.4,31.79,93369.85,296430.734
601336,20230406,31.52,31.81,31.42,31.59,70317.14,222398.158
601336,20230407,31.6,31.97,31.43,31.47,62432.08,197806.008
601336,20230410,31.47,32.2,31.43,31.77,91858.5,293145.227
601336,20230411,31.9,32.09,31.4,31.72,67130.9,212662.128
601336,20230412,31.66,32.3,31.5,31.89,74451.11,237889.803
601336,20230413,31.88,32.15,31.52,32.09,66296.33,211695.115
601336,20230414,31.92,32.17,31.71,31.77,56604.96,180354.93
601336,20230417,31.78,32.73,31.44,32.7,128806.57,417093.548
601336,20230418,32.76,33.72,32.62,33.35,182506.31,609118.842
601336,20230419,33.51,33.63,33.08,33.14,96506.04,321980.476
601336,20230420,33.24,33.37,32.56,33.25,91666.94,302138.034
601336,20230421,33.2,33.24,32.27,32.35,88890.17,290455.952
601336,20230424,34.0,34.98,33.77,33.84,269734.96,923137.028
601336,20230425,34.06,34.6,33.28,33.84,149255.55,505511.59
601336,20230426,33.61,33.85,33.1,33.5,103010.18,343992.778
601336,20230427,33.7,36.1,33.7,35.8,312029.7,1103603.302
601336,20230428,36.7,38.95,36.01,38.85,586428.86,2227545.216
601336,20230504,37.97,41.68,37.57,41.4,595593.36,2385471.78
601336,20230505,41.4,42.73,40.9,41.26,397100.62,1646560.487
601336,20230508,41.47,43.37,41.14,43.05,408151.5,1732208.774
601336,20230509,42.5,43.16,40.28,40.61,477701.66,1987201.614
601336,20230510,40.66,40.89,39.62,39.98,308801.2,1237365.563
601336,20230511,40.56,41.87,40.06,40.58,232121.95,949011.158
601336,20230512,40.62,40.81,39.44,39.52,223770.76,894727.154
601336,20230515,39.68,41.22,38.74,40.9,369619.69,1478284.088
601336,20230516,41.08,41.08,39.5,39.66,245256.65,982346.934
601336,20230517,39.6,39.8,38.6,38.96,199445.86,778307.747
601336,20230518,39.04,39.82,38.73,39.38,148061.22,582421.69
601336,20230519,39.09,39.62,38.56,38.93,96335.86,375034.193
601336,20230522,38.85,39.7,38.61,38.93,117438.84,459032.315
601336,20230523,38.8,39.05,37.9,38.0,129257.88,495200.876
601336,20230524,38.0,38.29,36.96,37.1,165892.78,620221.876
601336,20230525,37.03,37.23,36.56,37.07,125680.35,463260.808
601336,20230526,37.0,37.49,36.5,37.11,91302.01,338238.204
601336,20230529,37.22,37.25,36.62,36.72,95557.51,352208.212
601336,20230530,36.75,37.5,36.52,37.13,107826.24,399627.819
601336,20230531,36.96,36.96,36.17,36.79,101555.74,371616.43
601336,20230601,36.58,37.38,36.26,36.78,140779.05,518370.441
601336,20230602,36.98,37.49,36.65,37.37,166835.08,620689.566
601336,20230605,37.21,37.62,36.55,37.22,112473.91,417315.844
601336,20230606,37.03,38.58,36.95,37.29,184250.28,696482.301
601336,20230607,37.27,38.08,37.12,37.44,101154.81,379365.23
601336,20230608,36.97,38.2,36.81,37.95,140936.81,530399.045
601336,20230609,37.95,38.21,37.57,37.65,101094.02,382152.022
601336,20230612,37.7,39.23,37.35,38.66,222368.02,857730.431
601336,20230613,38.61,39.17,38.0,38.81,110307.32,425790.518
601336,20230614,38.8,39.43,38.2,38.54,107041.32,413994.437
601336,20230615,38.54,39.84,37.76,38.18,190547.55,738743.372
601336,20230616,38.29,38.54,37.84,38.23,110871.16,422552.711
601336,20230619,38.24,38.25,37.0,37.27,133303.25,498251.96
601336,20230620,37.0,37.27,36.6,36.73,101107.26,372092.42
601336,20230621,36.87,37.05,36.22,36.22,74843.98,274135.568
601336,20230626,36.0,36.02,34.98,35.2,118446.31,417881.073
601336,20230627,35.28,36.18,35.12,35.92,105022.99,374977.573
601336,20230628,36.0,36.25,35.61,36.12,60338.34,217039.561
601336,20230629,36.34,36.76,35.68,36.38,68399.99,247948.137
601336,20230630,36.3,37.05,36.12,36.77,70061.96,257654.273
601336,20230703,36.8,39.62,36.79,39.6,255228.24,986385.676
601336,20230704,39.34,40.12,39.19,39.65,176257.9,698322.309
601336,20230705,39.58,39.58,38.93,39.14,97147.92,380939.115
601336,20230706,38.99,40.11,38.85,39.42,134949.57,533579.085
601336,20230707,39.24,40.62,39.17,40.23,170778.06,684032.55
601336,20230710,40.54,40.66,38.86,39.23,131847.8,519086.541
601336,20230711,39.18,39.58,38.73,39.3,84758.97,332331.727
601336,20230712,39.68,40.33,39.24,39.62,129373.02,515904.695
601336,20230713,40.0,40.42,39.66,40.42,141796.67,569110.804
601336,20230714,40.38,40.63,39.77,40.31,98132.68,394436.833
601336,20230717,39.9,40.48,39.7,40.08,76539.93,306178.923
601336,20230718,40.2,40.2,39.69,39.8,61828.62,246526.946
601336,20230719,39.71,40.18,39.65,39.97,75075.62,299738.479
601336,20230720,40.08,40.18,38.6,38.68,132261.34,516921.285
601336,20230721,38.68,38.9,38.36,38.71,75662.2,292347.053
601336,20230724,38.42,38.98,38.17,38.39,74689.27,287597.831
601336,20230725,39.58,42.23,39.37,42.19,360998.73,1487179.984
601336,20230726,41.88,42.24,40.89,41.82,218075.67,908042.708
601336,20230727,41.61,43.23,41.44,42.26,202949.76,864531.366
601336,20230728,42.0,45.95,41.82,45.58,384861.64,1711799.841
601336,20230731,45.55,46.68,44.98,45.42,401865.13,1839179.53
601336,20230801,45.42,46.6,44.61,45.28,229919.08,1046108.953
601336,20230802,44.82,46.0,44.54,45.0,173093.89,779935.979
601336,20230803,44.7,47.1,44.46,47.0,250626.88,1157535.381
601336,20230804,47.5,49.11,46.72,46.8,344324.48,1656641.485
601336,20230807,45.97,46.12,44.96,45.46,220261.41,1001362.804
601336,20230808,45.22,45.46,43.99,45.1,153257.85,685122.812
601336,20230809,44.82,45.38,44.61,45.04,103154.18,464379.918
601336,20230810,43.55,44.68,43.55,44.66,107904.25,477476.473
601336,20230811,44.47,45.45,42.68,42.85,190192.3,829112.599
601336,20230814,42.17,43.08,41.9,42.7,135207.61,574017.526
601336,20230815,42.6,43.89,42.5,43.31,125836.74,545050.217
601336,20230816,42.88,43.75,42.46,42.79,111783.63,480278.579
601336,20230817,42.57,42.88,42.01,42.35,116864.01,495132.049
601336,20230818,42.34,44.66,42.34,42.83,181196.46,790542.596
601336,20230821,43.0,43.0,41.16,41.23,216447.61,899485.217
601336,20230822,41.32,42.37,41.32,42.18,115326.55,483342.073
601336,20230823,42.0,42.3,41.4,41.54,87494.54,365291.846
601336,20230824,41.64,41.76,40.42,40.83,129214.98,528530.222
601336,20230825,40.62,42.21,40.28,41.67,141631.04,584738.204
601336,20230828,45.82,45.84,42.1,42.3,276767.46,1202972.083
601336,20230829,42.0,42.57,41.13,41.82,168287.43,702246.812
601336,20230830,41.81,42.09,40.5,40.99,184273.74,758914.483
601336,20230831,41.12,41.61,40.49,40.5,130685.65,535015.381
601336,20230901,40.76,42.65,40.76,41.97,181695.86,760638.423
601336,20230904,41.7,43.38,41.6,42.75,197105.83,843161.652
